salesperson_id,product_id,state,city,latitude,longitude,shiptonumber,customer_id,company_id,source_id,price,metric,tons,mode_id,terms,ship_start,completed
8,1,IA,DURANT,41.5997498,-90.9107038,210377,69,34,566,230,$/st,38,2,FOB,Aug-17,no
2,2,ID,RUPERT,42.6190756,-113.6772348,201549,218,34,558,189.77,$/st,298,1,FOB,Aug-17,yes
12,1,IL,MACON,39.7128155,-88.9970218,208168,3,34,571,242.93,$/st,21,2,DEL,Aug-17,yes
12,1,IL,MAROA,40.0364257,-88.957026,208184,3,34,571,236.74,$/st,21,2,DEL,Aug-17,yes
2,2,UT,GARLAND,41.7410387,-112.1616194,201463,355,34,558,183.36,$/st,500,1,FOB,Aug-17,yes
2,2,UT,SPANISH FORK,40.114955,-111.654923,201458,355,34,558,184.71,$/st,300,1,DEL,Aug-17,yes
13,2,SD,HITCHCOCK,44.629702,-98.4095385,218609,5,34,558,175,$/st,219,2,FOB,Aug-17,no
13,2,MN,BELLINGHAM,45.1360754,-96.2875504,208328,5,34,558,212,$/st,77,2,DEL,Aug-17,yes
13,2,ND,WYNDMERE,46.2666272,-97.1323098,205644,5,34,558,170,$/st,135,2,FOB,Aug-17,no
7,1,MB,KILLARNEY,49.18,-99.67,206258,42,34,582,437,$/st,36,2,DEL,Aug-17,no
3,2,SD,HURON,44.3633173,-98.2142572,209443,36,34,558,177.5,$/st,26,2,DEL,Aug-17,yes
3,2,SD,YALE,44.4338671,-97.9900878,209432,36,34,558,177,$/st,26,2,FOB,Aug-17,yes
3,2,SD,CARPENTER,44.6374734,-97.9167552,209441,36,34,558,175,$/st,122,2,FOB,Aug-17,yes
2,3,CA,HANFORD,36.3274502,-119.6456844,209708,187,34,602,200,$/st,72,2,FOB,Aug-17,no
3,2,SD,SALEM,43.7241455,-97.388953,216493,699,34,558,182,$/st,45,2,FOB,Aug-17,yes
3,2,SD,HURON,44.3633173,-98.2142572,204563,699,34,558,177.5,$/st,42,2,DEL,Aug-17,yes
8,2,MN,WELCOME,43.6668998,-94.6194213,206084,29,34,558,180,$/st,154,2,FOB,Aug-17,no
3,2,SD,MITCHELL,43.7094283,-98.0297992,215527,21,34,558,180,$/st,62,2,FOB,Aug-17,yes
5,2,NE,EDISON,40.2772297,-99.7770633,100169,556,34,558,180,$/st,89,2,FOB,Aug-17,no
2,1,WA,WATERVILLE,47.6470761,-120.0711788,207153,258,34,603,370,$/st,20,2,FOB,Aug-17,yes
13,2,IA,DUNLAP,41.8544327,-95.6005594,206685,5,34,558,185,$/st,51,2,FOB,Aug-17,yes
13,2,MN,BINGHAM LAKE,43.9066239,-95.0463791,100548,1,34,558,185,$/st,25,2,FOB,Aug-17,yes
13,2,SD,PLANKINTON,43.715546,-98.4850855,101891,1,34,558,185,$/st,132,2,DEL,Aug-17,yes
13,2,SD,PLANKINTON,43.715546,-98.4850855,215100,1,34,558,185,$/st,61,2,DEL,Aug-17,no
13,2,SD,GEDDES,43.253604,-98.6953601,200381,1,34,558,185,$/st,27,2,FOB,Aug-17,yes
3,2,SD,MILLER,44.5183148,-98.988434,204615,699,34,558,183.5,$/st,101,2,FOB,Aug-17,yes
4,2,ND,GRAND FORKS,47.9252568,-97.0328547,207381,199,34,558,177,$/st,78,2,FOB,Aug-17,yes
5,2,KS,LARNED,38.1805693,-99.098713,100482,1,34,577,190,$/st,152,2,FOB,Aug-17,yes
4,2,MN,MAYNARD,44.9069025,-95.4689074,203399,45,34,558,172,$/st,26,2,FOB,Aug-17,yes
14,2,OK,VICI,36.1497642,-99.2981612,208272,8,34,577,190,$/st,26,2,DEL,Aug-17,no
3,2,KS,MULVANE,37.474464,-97.2439325,101169,287,34,577,190,$/st,27,2,DEL,Aug-17,no
2,2,MT,MOORE,46.9755231,-109.6968536,204894,621,34,559,216,$/st,40,2,DEL,Aug-17,yes
5,2,TX,GREENVILLE,33.1384488,-96.1108066,203098,12,34,556,200,$/st,77,2,DEL,Aug-17,no
5,2,TX,GREENVILLE,33.1384488,-96.1108066,203098,12,34,556,200.05,$/st,100,1,FOB,Aug-17,yes
2,3,CA,FIREBAUGH,36.8588376,-120.4560072,218691,440,34,602,185,$/st,55,2,FOB,Aug-17,yes
3,3,NE,AINSWORTH,42.5499993,-99.8626236,100386,297,34,558,190,$/st,59,2,FOB,Aug-17,no
3,2,NE,CULBERTSON,40.2297222,-100.838491,201965,121,34,558,204.59,$/st,60,2,FOB,Aug-17,no
8,2,CO,GREELEY,40.4233142,-104.7091322,217227,29,34,558,203,$/st,30,2,DEL,Aug-17,no
3,2,NE,PALMER,41.2222351,-98.2572855,215700,84,34,558,207,$/st,87,2,DEL,Aug-17,yes
13,3,SD,ABERDEEN,45.4646985,-98.4864829,216717,183,34,558,150,$/st,38,2,FOB,Aug-17,no
5,3,OK,CANTON,36.0536511,-98.5884165,204513,134,34,560,145.03,$/st,24,2,DEL,Aug-17,yes
5,3,OK,OMEGA,35.8703193,-98.1978417,204516,134,34,560,145.03,$/st,24,2,FOB,Aug-17,yes
13,3,WI,MENOMONIE,44.8755183,-91.9193422,101053,216,34,563,170,$/st,43,2,DEL,Aug-17,no
14,3,NE,VERDIGRE,42.5969469,-98.0336814,201125,8,34,558,150,$/st,23,2,FOB,Aug-17,yes
14,3,SD,HOWARD,44.0108074,-97.5267361,201305,8,34,558,150,$/st,37,2,DEL,Aug-17,yes
5,3,NE,AINSWORTH,42.5499993,-99.8626236,101620,648,34,558,150,$/st,30,2,DEL,Aug-17,yes
5,3,NE,PIERCE,42.19917,-97.5267247,202852,554,34,558,150,$/st,31,2,FOB,Aug-17,no
8,3,IA,HINTON,42.6277701,-96.2916927,101999,845,34,558,150,$/st,107,2,DEL,Aug-17,no
5,3,KS,LIBERAL,37.0430812,-100.920999,206338,827,34,560,145,$/st,54,2,FOB,Aug-17,yes
5,3,TX,FARNSWORTH,36.3211431,-100.966264,206337,827,34,560,145,$/st,83,2,FOB,Aug-17,no
14,3,OK,KINGFISHER,35.861432,-97.9317203,100295,8,34,560,141.58,$/st,23,2,DEL,Aug-17,yes
9,3,TX,SUNRAY,36.0167027,-101.824616,101844,704,34,560,145,$/st,52,2,FOB,Aug-17,yes
5,3,NE,CEDAR RAPIDS,41.560013,-98.1445085,206955,568,34,558,150,$/st,54,2,DEL,Aug-17,yes
5,3,NE,BARTLETT,41.8852859,-98.5523003,206957,568,34,558,150,$/st,54,2,DEL,Aug-17,yes
9,3,OK,AMES,36.2458685,-98.1853448,101584,676,34,560,145.01,$/st,70,2,DEL,Aug-17,yes
5,3,KS,ASHLAND,37.1886376,-99.7656834,217718,132,34,560,145,$/st,25,2,FOB,Aug-17,no
14,3,SD,REVILLO,45.0166314,-96.5711679,208846,8,34,558,150,$/st,27,2,FOB,Aug-17,yes
14,3,MN,ISANTI,45.4902416,-93.2477276,200004,8,34,563,166.6,$/st,22,2,FOB,Aug-17,no
14,3,WI,BLOOMER,45.1002389,-91.4887724,202356,8,34,563,170,$/st,23,2,FOB,Aug-17,no
8,3,IA,HINTON,42.6277701,-96.2916927,101999,845,34,558,150,$/st,26,2,DEL,Aug-17,yes
8,3,IA,ARCHER,43.1152567,-95.7458466,202639,29,34,558,150,$/st,22,2,FOB,Aug-17,yes
8,3,IA,GRANVILLE,41.4961096,-92.7743601,203267,29,34,558,150,$/st,102,2,DEL,Aug-17,yes
8,3,NE,PLATTSMOUTH,41.0113881,-95.8822312,204630,29,34,558,150,$/st,149,2,FOB,Aug-17,yes
8,3,SD,GREGORY,43.2322227,-99.4303833,209075,29,34,558,150,$/st,38,2,FOB,Aug-17,yes
8,3,SD,MENNO,43.2397131,-97.5778442,215231,29,34,558,150,$/st,82,2,FOB,Aug-17,yes
8,3,SD,FLANDREAU,44.0494154,-96.595324,217420,29,34,558,150,$/st,79,2,FOB,Aug-17,no
5,3,OK,ERICK,35.2153299,-99.8664925,214018,54,34,557,125,$/st,26,2,FOB,Aug-17,no
3,3,KS,ULYSSES,37.5814095,-101.3551696,201962,121,34,560,143.98,$/st,26,2,FOB,Aug-17,no
3,3,NE,FREMONT,41.4333328,-96.4980807,100677,226,34,558,150,$/st,30,2,FOB,Aug-17,yes
3,3,NE,ORCHARD,42.3355602,-98.242852,100470,128,34,558,150,$/st,127,2,FOB,Aug-17,yes
3,3,NE,ELGIN,41.9833412,-98.0836773,203611,31,34,558,150,$/st,179,2,FOB,Aug-17,no
3,3,NE,WAKEFIELD,42.2691672,-96.8650419,203592,31,34,558,150,$/st,30,2,FOB,Aug-17,yes
3,3,NE,TILDEN,42.0472286,-97.8339503,203613,31,34,558,150,$/st,90,2,DEL,Aug-17,yes
9,3,OK,WILLOW,35.0514437,-99.5095342,218618,277,34,560,145,$/st,28,2,FOB,Aug-17,no
9,3,OK,HOBART,35.0295009,-99.0931317,206456,277,34,560,145,$/st,28,2,FOB,Aug-17,no
9,3,OK,CASHION,35.7981025,-97.6786573,100620,176,34,560,145,$/st,78,2,FOB,Aug-17,no
3,3,NE,EMMET,42.4755589,-98.8062032,100895,607,34,558,150,$/st,114,2,FOB,Aug-17,no
8,3,IA,CHEROKEE,42.7494277,-95.551674,100009,296,34,558,150,$/st,131,2,FOB,Aug-17,no
24,3,NE,AINSWORTH,42.5499993,-99.8626236,100386,1,34,558,150,$/st,25,2,DEL,Aug-17,yes
24,3,NE,STUART,42.5991677,-99.1426014,100736,1,34,558,150,$/st,29,2,FOB,Aug-17,no
24,3,SD,FAIRFAX,43.027497,-98.8884228,206959,1,34,558,150,$/st,45,2,FOB,Aug-17,no
24,3,SD,FREEMAN,43.3524871,-97.4372863,206965,1,34,558,150,$/st,132,2,DEL,Aug-17,no
24,3,SD,MENNO,43.2397131,-97.5778442,206962,1,34,558,150,$/st,55,2,FOB,Aug-17,no
24,3,SD,WINNER,43.3766665,-99.8590069,216380,1,34,558,150,$/st,23,2,FOB,Aug-17,no
24,3,KS,LARNED,38.1805693,-99.098713,200520,1,34,560,145,$/st,51,2,FOB,Aug-17,yes
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,145,$/st,45,2,DEL,Aug-17,no
3,3,CO,WRAY,40.0758231,-102.2232495,201563,218,34,564,170,$/st,51,2,FOB,Aug-17,yes
8,3,MO,ROCK PORT,40.4111122,-95.5169286,100413,253,34,605,165.01,$/st,74,2,FOB,Aug-17,yes
15,3,CA,STOCKTON,37.9577016,-121.2907796,218477,182,34,557,106.63,$/st,976,1,FOB,Aug-17,yes
19,3,MI,PIGEON,43.8300151,-83.2699553,100543,171,34,562,155,$/st,374,2,FOB,Aug-17,no
19,3,MI,FAIRGROVE,43.5236323,-83.5432925,200096,171,34,562,155,$/st,47,2,FOB,Aug-17,yes
10,3,MN,CANNON FALLS,44.5069113,-92.905484,202112,597,34,563,170.28,$/st,88,2,FOB,Aug-17,yes
1,3,OK,EL RENO,35.5322741,-97.9550494,200998,41,34,560,145,$/st,51,2,FOB,Aug-17,no
1,3,TX,WELLINGTON,34.856166,-100.2137263,201085,41,34,560,145,$/st,102,2,DEL,Aug-17,yes
8,3,TX,ABERNATHY,33.8323038,-101.8429491,212303,29,34,557,130.52,$/st,881,1,FOB,Aug-17,no
9,3,OK,OKARCHE,35.7258795,-97.9764411,204764,243,34,557,145,$/st,28,2,FOB,Aug-17,yes
1,3,AL,SELMA,32.4073589,-87.0211007,216474,109,34,561,125,$/st,129,2,FOB,Aug-17,yes
1,3,KS,ISABEL,37.4666865,-98.550361,217875,84,34,560,145,$/st,78,2,FOB,Aug-17,yes
1,3,TX,SEMINOLE,32.7189926,-102.6449101,216596,23,34,560,145,$/st,25,2,FOB,Aug-17,yes
2,1,ID,NEZPERCE,46.2348914,-116.2406974,218671,298,34,603,365,$/st,47,2,FOB,Aug-17,yes
4,3,NE,BRUNSWICK,42.3377827,-97.9706228,201006,11,34,558,150,$/st,25,2,DEL,Aug-17,yes
4,3,NE,OSMOND,42.3600032,-97.5967282,201013,11,34,558,150,$/st,26,2,DEL,Aug-17,no
4,3,NE,WAYNE,42.2305588,-97.0178236,211896,11,34,558,150,$/st,210,2,DEL,Aug-17,no
19,3,ON,FOREST,43.1,-82,213736,141,34,562,210,$/st,233,2,DEL,Aug-17,yes
4,3,MN,ROYALTON,45.8299654,-94.2936093,200989,11,34,563,170,$/st,79,2,DEL,Aug-17,yes
9,3,OK,HELENA,36.5461432,-98.2700706,208572,139,34,560,145.02,$/st,27,2,FOB,Aug-17,no
5,3,OK,MADILL,34.0903752,-96.7716691,100361,5,34,557,145,$/st,26,2,DEL,Aug-17,yes
5,2,AZ,CASA GRANDE,32.8795022,-111.7573521,216837,5,34,556,200.19,$/st,100,1,DEL,Aug-17,no
4,3,SD,MADISON,44.0060847,-97.1139496,201088,11,34,558,160.11,$/st,39,2,FOB,Aug-17,no
3,3,NE,GIBBON,40.7483472,-98.8448009,216580,1,34,564,170,$/st,52,2,FOB,Aug-17,yes
3,3,NE,PLEASANTON,40.967511,-99.0864775,210314,1,34,564,170,$/st,26,2,FOB,Aug-17,yes
3,3,NE,BROKEN BOW,41.4019509,-99.6392794,210311,1,34,564,170,$/st,52,2,FOB,Aug-17,yes
3,3,NE,MINDEN,40.4986252,-98.9478594,100007,1,34,564,170,$/st,45,2,DEL,Aug-17,no
3,3,NE,HERSHEY,41.1586079,-101.002652,201567,218,34,564,170,$/st,50,2,FOB,Aug-17,no
13,2,MN,THIEF RIVER FALLS,48.1191353,-96.1811473,203803,19,34,558,210,$/st,26,2,DEL,Aug-17,no
13,2,MN,THIEF RIVER FALLS,48.1191353,-96.1811473,208354,19,34,558,210,$/st,26,2,DEL,Aug-17,no
2,2,CA,IMPERIAL,32.8475529,-115.5694391,210098,713,34,556,200.28,$/st,300,1,FOB,Aug-17,yes
4,3,OK,GUYMON,36.6828041,-101.4815493,218497,309,34,560,145,$/st,51,2,FOB,Aug-17,no
1,4,MS,HERNANDO,34.823987,-89.9937018,211860,232,34,561,200,$/st,24,2,DEL,Aug-17,yes
6,2,GA,SAVANNAH,32.0835407,-81.0998342,216158,687,34,556,208.24,$/st,100,1,FOB,Aug-17,yes
1,2,LA,MONROE,32.8151348,-92.2056923,100477,64,34,556,150,$/st,72,2,FOB,Aug-17,no
1,4,TX,LONGVIEW,32.5007038,-94.7404891,202011,232,34,561,200,$/st,23,2,FOB,Aug-17,yes
8,3,NE,AURORA,40.8672344,-98.0042212,215637,29,34,564,170,$/st,26,2,DEL,Aug-17,yes
3,3,NE,SCHUYLER,41.4472309,-97.0594786,101257,356,34,585,165,$/st,24,2,FOB,Aug-17,no
13,3,NE,BRUNSWICK,42.3377827,-97.9706228,213792,5,34,558,155,$/st,24,2,FOB,Aug-17,yes
1,3,IL,HUTSONVILLE,39.1094852,-87.6564145,203265,106,34,565,175,$/st,25,2,FOB,Aug-17,no
2,2,MT,FORT BENTON,47.8183031,-110.6674365,216040,573,34,559,255,$/st,127,2,DEL,Aug-17,no
2,2,MT,MOCCASIN,47.0533007,-109.9104723,216818,573,34,559,200,$/st,127,2,FOB,Aug-17,yes
8,1,IA,ALBERT CITY,42.7819199,-94.9485993,100165,272,34,588,235,$/st,21,2,DEL,Aug-17,yes
8,1,IA,ALTA,42.6735921,-95.290554,202124,272,34,588,235,$/st,41,2,DEL,Aug-17,yes
11,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,1,34,556,157.38,$/st,"1,592",3,FOB,Aug-17,no
5,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,205741,54,34,556,190,$/st,47,2,DEL,Aug-17,no
7,2,SK,BALGONIE,50.48337899,-104.2677778,206420,46,34,559,325,$/st,48,2,DEL,Aug-17,yes
8,1,KS,HILLSBORO,38.3519556,-97.2044723,202141,29,34,618,200,$/st,44,2,FOB,Aug-17,no
7,2,AB,BARONS,49.997467,-113.075508,204079,686,34,559,339,$/st,50,2,DEL,Aug-17,yes
8,2,AB,LEGAL,53.95014825,-113.585332,209863,29,34,559,325,$/st,147,2,FOB,Aug-17,yes
8,1,IA,LITTLE ROCK,43.4441353,-95.8833524,208519,177,34,588,235,$/st,24,2,DEL,Aug-17,no
12,1,IL,RIDGWAY,37.7992131,-88.2611509,203213,267,34,565,249.48,$/st,82,2,DEL,Aug-17,no
7,2,SK,DELISLE,51.92529,-107.12908,206158,40,34,559,323,$/st,49,2,DEL,Aug-17,yes
14,1,IA,BANCROFT,43.2927386,-94.2180192,209771,8,34,572,240,$/st,60,2,FOB,Aug-17,yes
14,1,IA,BURT,43.1974632,-94.2196855,209778,8,34,572,240,$/st,69,2,DEL,Aug-17,no
14,1,MN,JANESVILLE,44.116078,-93.7080044,207563,8,34,572,240,$/st,59,2,DEL,Aug-17,no
14,1,ND,WESTHOPE,48.9094642,-101.0207117,208633,8,34,568,260,$/st,51,2,FOB,Aug-17,yes
14,1,ND,LIGNITE,48.8775322,-102.5629488,209899,8,34,568,260,$/st,26,2,FOB,Aug-17,no
14,1,ND,MINOT,48.2325095,-101.2962732,207642,8,34,568,260,$/st,21,2,FOB,Aug-17,yes
14,1,TX,QUANAH,34.297855,-99.7403718,208302,8,34,560,200,$/st,21,2,DEL,Aug-17,yes
14,1,NE,WOOD RIVER,40.820569,-98.6000704,206910,8,34,564,222.5,$/st,40,2,FOB,Aug-17,no
7,2,AB,THREE HILLS,51.7,-113.27,101288,420,34,559,334,$/st,196,2,FOB,Aug-17,yes
7,2,AB,DRUMHELLER,51.4333,-112.667,201907,420,34,559,339,$/st,147,2,DEL,Aug-17,no
7,2,AB,LINDEN,51.59181312,-113.4852486,201909,420,34,559,334,$/st,97,2,FOB,Aug-17,no
13,2,ND,CASSELTON,46.9005292,-97.2111999,216603,5,34,558,171.84,$/st,"1,003",1,DEL,Aug-17,yes
13,2,MN,DOVRAY,44.0527395,-95.550006,206542,5,34,558,180,$/st,27,2,DEL,Aug-17,yes
13,2,SD,AURORA,44.2841348,-96.685606,101306,5,34,558,180,$/st,29,2,DEL,Aug-17,yes
13,2,MN,EAST GRAND FORKS,47.9299789,-97.0245211,215695,218,34,558,163.49,$/st,26,2,FOB,Aug-17,no
13,2,MN,STEPHEN,48.4499791,-96.8725616,201566,218,34,558,168,$/st,123,2,DEL,Aug-17,yes
13,2,ND,GRAFTON,48.4122108,-97.410634,201581,218,34,558,168,$/st,32,2,DEL,Aug-17,yes
7,1,MB,ROSENORT,49.45860062,-97.43487583,101611,40,34,582,406,$/st,28,2,FOB,Aug-17,yes
8,2,MN,BINGHAM LAKE,43.9066239,-95.0463791,100548,379,34,558,179,$/st,79,2,DEL,Aug-17,yes
8,2,MN,WALNUT GROVE,44.2230121,-95.469449,218239,151,34,558,179,$/st,105,2,FOB,Aug-17,yes
7,2,AB,DRUMHELLER,51.4333,-112.667,101292,396,34,559,339,$/st,95,2,FOB,Aug-17,no
13,1,MN,ROTHSAY,46.4749595,-96.280619,101789,837,34,598,232.15,$/st,36,2,DEL,Aug-17,yes
12,1,IL,MORRIS,41.357254,-88.4211785,200553,3,34,580,254,$/st,38,2,FOB,Aug-17,yes
9,1,CO,BURLINGTON,39.3061082,-102.2693563,213074,47,34,560,200,$/st,39,2,DEL,Aug-17,no
3,1,NE,CRESTON,41.7066754,-97.362543,100592,131,34,558,240,$/st,47,2,FOB,Aug-17,no
1,4,FL,TAMPA,27.9475216,-82.4584279,201883,99,34,561,140.66,$/st,99,1,DEL,Aug-17,no
1,4,FL,TAMPA,27.9475216,-82.4584279,201883,72,34,561,140.66,$/st,499,1,DEL,Aug-17,no
3,2,NE,CAMPBELL,40.2983478,-98.7320163,206921,670,34,558,175,$/st,52,2,FOB,Aug-17,yes
3,2,NE,FRANKLIN,40.0961242,-98.9525807,206912,670,34,558,173,$/st,96,2,FOB,Aug-17,no
13,1,WI,ELLSWORTH,44.7321897,-92.4874124,204477,5,34,563,238.82,$/st,42,2,FOB,Aug-17,no
13,1,MN,PLAINVIEW,44.1649655,-92.1715571,218653,5,34,563,231.92,$/st,61,2,FOB,Aug-17,no
13,1,ND,LA MOURE,46.3571915,-98.2945434,207666,5,34,590,220,$/st,25,2,DEL,Aug-17,yes
13,1,MN,MONTGOMERY,44.4388525,-93.5813413,208929,8,34,563,241.81,$/st,40,2,FOB,Aug-17,yes
8,1,IA,DURANT,41.5997498,-90.9107038,210377,69,34,566,230,$/st,39,2,DEL,Aug-17,yes
5,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,72,34,556,176.4,$/st,"1,475",3,FOB,Aug-17,yes
12,1,IL,MACON,39.7128155,-88.9970218,208168,3,34,571,242.94,$/st,41,2,FOB,Aug-17,yes
12,1,IL,CULLOM,40.8778116,-88.2692177,212064,3,34,595,244.06,$/st,41,2,DEL,Aug-17,yes
13,2,SD,HITCHCOCK,44.629702,-98.4095385,218609,5,34,558,175,$/st,158,2,DEL,Aug-17,no
13,2,MN,BRECKENRIDGE,46.2635701,-96.588129,208703,5,34,558,220.6,$/st,52,2,FOB,Aug-17,yes
10,1,MN,ALDEN,43.6702334,-93.5760513,101386,492,34,572,280,$/st,41,2,FOB,Aug-17,yes
3,2,SD,YALE,44.4338671,-97.9900878,209432,36,34,558,177,$/st,94,2,FOB,Aug-17,no
3,2,SD,CARPENTER,44.6374734,-97.9167552,209441,36,34,558,175,$/st,64,2,FOB,Aug-17,yes
1,4,GA,ALBANY,31.5785074,-84.155741,207843,50,34,561,160,$/st,100,1,FOB,Aug-17,yes
2,3,CA,HANFORD,36.3274502,-119.6456844,209708,187,34,602,200,$/st,24,2,FOB,Aug-17,yes
13,2,SD,WALL,43.9924889,-102.2415477,207660,714,34,558,176.69,$/st,32,2,DEL,Aug-17,no
3,2,SD,SALEM,43.7241455,-97.388953,216493,699,34,558,182,$/st,31,2,FOB,Aug-17,yes
3,2,SD,HURON,44.3633173,-98.2142572,204563,699,34,558,177.49,$/st,42,2,DEL,Aug-17,yes
8,2,MN,WELCOME,43.6668998,-94.6194213,206084,29,34,558,180,$/st,75,2,FOB,Aug-17,no
3,2,SD,MITCHELL,43.7094283,-98.0297992,215527,21,34,558,180,$/st,61,2,DEL,Aug-17,yes
13,2,IA,DUNLAP,41.8544327,-95.6005594,206685,5,34,558,185,$/st,51,2,FOB,Aug-17,no
13,2,NE,HASTINGS,40.5861246,-98.388393,101680,1,34,558,185,$/st,31,2,DEL,Aug-17,no
13,2,SD,PLANKINTON,43.715546,-98.4850855,101891,1,34,558,185,$/st,133,2,DEL,Aug-17,no
13,2,SD,PLANKINTON,43.715546,-98.4850855,215100,1,34,558,185,$/st,131,2,DEL,Aug-17,no
13,2,SD,GEDDES,43.253604,-98.6953601,200381,1,34,558,185,$/st,85,2,DEL,Aug-17,yes
3,2,SD,MILLER,44.5183148,-98.988434,204615,699,34,558,183.5,$/st,101,2,FOB,Aug-17,no
5,2,TX,KNOX CITY,33.4181509,-99.8189804,207137,8,34,577,185,$/st,28,2,DEL,Aug-17,yes
4,2,ND,GRAND FORKS,47.9252568,-97.0328547,207381,199,34,558,177,$/st,83,2,FOB,Aug-17,yes
10,2,MN,BROWNTON,44.7319068,-94.3502593,218615,842,34,558,180,$/st,25,2,DEL,Aug-17,yes
5,2,KS,LARNED,38.1805693,-99.098713,100482,1,34,577,190,$/st,108,2,FOB,Aug-17,no
4,2,MN,PIPESTONE,44.000526,-96.3175341,203400,45,34,558,184,$/st,25,2,DEL,Aug-17,yes
3,2,KS,MULLINVILLE,37.5861307,-99.475674,208912,287,34,577,190,$/st,27,2,FOB,Aug-17,yes
2,2,MT,MOORE,46.9755231,-109.6968536,204894,621,34,559,216,$/st,40,2,DEL,Aug-17,yes
5,3,OK,SHAWNEE,35.3272928,-96.9253004,209276,1,34,557,180,$/st,27,2,FOB,Aug-17,no
5,2,NE,HEMINGFORD,42.3216288,-103.0729757,100656,557,34,558,208.54,$/st,100,1,DEL,Aug-17,no
2,3,CA,FIREBAUGH,36.8588376,-120.4560072,218691,440,34,602,185,$/st,55,2,DEL,Aug-17,yes
3,2,NE,CULBERTSON,40.2297222,-100.838491,201965,121,34,558,204.6,$/st,30,2,FOB,Aug-17,no
3,2,KS,EL DORADO,37.81724,-96.8622524,100395,229,34,556,184.88,$/st,200,1,FOB,Aug-17,yes
1,1,TX,ROBSTOWN,27.7903032,-97.6688843,201049,41,34,556,218.49,$/st,79,1,FOB,Aug-17,no
13,3,SD,ABERDEEN,45.4646985,-98.4864829,100510,183,34,558,150,$/st,38,2,DEL,Aug-17,yes
13,3,WI,MENOMONIE,44.8755183,-91.9193422,101053,216,34,563,170,$/st,43,2,FOB,Aug-17,yes
14,3,NE,VERDIGRE,42.5969469,-98.0336814,201125,8,34,558,150,$/st,46,2,DEL,Aug-17,no
14,3,SD,HOWARD,44.0108074,-97.5267361,201305,8,34,558,150,$/st,37,2,DEL,Aug-17,yes
5,3,NE,AINSWORTH,42.5499993,-99.8626236,101620,648,34,558,150,$/st,30,2,FOB,Aug-17,no
5,3,OK,OKEENE,36.116148,-98.3170165,101757,682,34,560,145,$/st,47,2,DEL,Aug-17,no
5,3,NE,BATTLE CREEK,41.9994496,-97.5983892,100234,554,34,558,150,$/st,31,2,FOB,Aug-17,yes
5,3,NE,PIERCE,42.19917,-97.5267247,202852,554,34,558,150,$/st,31,2,DEL,Aug-17,no
5,3,KS,LIBERAL,37.0430812,-100.920999,206338,827,34,560,145,$/st,27,2,FOB,Aug-17,yes
5,3,TX,FARNSWORTH,36.3211431,-100.966264,206337,827,34,560,145,$/st,28,2,FOB,Aug-17,no
14,3,OK,KINGFISHER,35.861432,-97.9317203,100295,8,34,560,141.58,$/st,23,2,FOB,Aug-17,yes
9,3,TX,SUNRAY,36.0167027,-101.824616,101844,704,34,560,145,$/st,26,2,FOB,Aug-17,yes
5,3,NE,SPALDING,41.6889002,-98.363404,101339,568,34,558,150,$/st,27,2,FOB,Aug-17,yes
5,3,NE,EWING,42.2577833,-98.3464655,202075,568,34,558,150,$/st,26,2,DEL,Aug-17,no
5,3,NE,BARTLETT,41.8852859,-98.5523003,206957,568,34,558,150,$/st,82,2,DEL,Aug-17,yes
9,3,OK,DRUMMOND,36.3003124,-98.0358954,208561,676,34,560,145,$/st,23,2,DEL,Aug-17,yes
14,3,MN,JACKSON,43.6207916,-94.9886022,218222,8,34,558,150,$/st,25,2,FOB,Aug-17,yes
14,3,MN,HASTINGS,44.7433008,-92.8524273,208931,8,34,563,170,$/st,90,2,FOB,Aug-17,yes
8,3,IA,HINTON,42.6277701,-96.2916927,101999,845,34,558,150,$/st,232,2,FOB,Aug-17,yes
8,3,IA,ROYAL,43.0655295,-95.2838877,101275,29,34,558,150,$/st,26,2,FOB,Aug-17,yes
8,3,IA,ARCHER,43.1152567,-95.7458466,202639,29,34,558,150,$/st,44,2,DEL,Aug-17,no
8,3,IA,GRANVILLE,41.4961096,-92.7743601,203267,29,34,558,150,$/st,103,2,DEL,Aug-17,yes
8,3,NE,PLATTSMOUTH,41.0113881,-95.8822312,204630,29,34,558,150,$/st,150,2,FOB,Aug-17,yes
8,3,NE,KILGORE,42.9383394,-100.9557047,101623,29,34,558,150,$/st,25,2,FOB,Aug-17,no
8,3,NE,OSMOND,42.3600032,-97.5967282,100475,29,34,558,150,$/st,30,2,DEL,Aug-17,yes
8,3,NE,PILGER,42.0086158,-97.0539311,215321,29,34,558,150,$/st,83,2,FOB,Aug-17,no
8,3,SD,MENNO,43.2397131,-97.5778442,215231,29,34,558,150,$/st,136,2,FOB,Aug-17,yes
8,3,SD,FLANDREAU,44.0494154,-96.595324,217420,29,34,558,150,$/st,79,2,FOB,Aug-17,yes
3,3,OK,BOISE CITY,36.7294675,-102.5132419,215906,32,34,560,145,$/st,26,2,DEL,Aug-17,no
3,3,NE,ORCHARD,42.3355602,-98.242852,100470,128,34,558,150,$/st,76,2,DEL,Aug-17,no
